	V1	V2
17183	SPTLC1	228475.72133323
17184	SPTLC2	2271470.72218004
17185	SPTLC3	171.787540571974
17186	SPTY2D1	53441.559415499
17187	SPZ1	1770.85885870143
17188	SQLE	390138.177793349
17189	SQRDL	590639.54392027
17190	SQSTM1	8904536.92882133
17191	SR140	633975.106885293
17192	SRA1	38679.9266943482
17193	SRBD1	75437.5010461982
17194	SRCAP	1289421.18543333
17195	SRCIN1	15711.8510096276
17196	SRCRB4D	10215.5809359222
17197	SRC	580767.772685565
17198	SRD5A1	1606.64211561425
17199	SRD5A2	2.26074559138889
17200	SRD5A3	521194.492351256
17201	SREBF1	515420.211386213
17202	SREBF2	703705.97031684
17203	SRFBP1	7070.72290747426
17204	SRF	198394.108659348
17205	SRGAP1	846859.571559381
17206	SRGAP2	360381.931395683
17207	SRGAP3	1342.40064959906
17208	SRGN	1816172.20027098
17209	SRI	189090.813959631
17210	SRL	337.059746142689
17211	SRMS	14.7512935849777
17212	SRM	3098955.36188529
17213	SRP14	3783276.56597609
17214	SRP19	112804.752089428
17215	SRP54	274943.210981954
17216	SRP68	134161.548644175
17217	SRP72	1975878.81189799
17218	SRP9	338667.882934472
17219	SRPK1	253097.174743416
17220	SRPK2	697947.424332277
17221	SRPK3	55.2753759060218
17222	SRPRB	316603.517502
17223	SRPR	922767.507878968
17224	SRPX2	2290.81304150311
17225	SRPX	16807.444798293
17226	SRRD	20285.5501766627
17227	SRRM1	351475.095842857
17228	SRRM2	27013319.5631936
17229	SRRM3	1981.34443742202
17230	SRRM4	191.689561033331
17231	SRRM5	248.147578349911
17232	SRRT	977352.278412698
17233	SRR	1736.78470900736
17234	SRXN1	61474.5460062133
17235	SRY	64.8612032650794
17236	SS18L1	42464.6486051942
17237	SS18L2	25562.1762337557
17238	SS18	129121.539235776
17239	SSBP1	640303.015330332
17240	SSBP2	10081.0827563574
17241	SSBP3	122491.42930421
17242	SSBP4	116952.559791958
17243	SSB	788250.291840873
17244	SSC5D	3486.1909016294
17245	SSFA2	49015.2915691724
17246	SSH1	131594.424071234
17247	SSH2	55772.8541063135
17248	SSH3	5204.86450447
17249	SSNA1	561892.776854935
17250	SSPN	7878.36101901397
17251	SSPO	16.2746279526761
17252	SSR1	812408.36122319
17253	SSR2	1366601.65481587
17254	SSR3	220418.131805952
17255	SSR4	2748794.47677098
17256	SSRP1	2243183.71724878
17257	SSSCA1	14553.4720739323
17258	SSTR1	6.03874496345238
17259	SSTR2	39.5191387150967
17260	SSTR3	48.9105192398413
17261	SSTR4	0.220887478055556
17262	SSTR5	0.0968377247222222
17263	SST	0.706271221269841
17264	SSU72	1756174.44099643
17265	SSX1	85.3583827268229
17266	SSX2IP	36439.0678518212
17267	SSX2	104706.846708838
17268	SSX3	166.828565967262
17269	SSX4	94.2478120764682
17270	SSX5	18.9593959379142
17271	SSX6	14.395174997371
17272	SSX7	0.052751330625
17273	SSX8	0.0354364977380952
17274	ST13	3868422.2102123
17275	ST14	81116.473738327
17276	ST18	27.728066329938
17277	ST20	21558.3103020033
17278	ST3GAL1	186078.225747499
17279	ST3GAL2	107184.451513714
17280	ST3GAL3	6837.08371105097
17281	ST3GAL4	33137.4694027609
17282	ST3GAL5	65037.6502410778
17283	ST3GAL6	2199.70009046333
17284	ST5	591104.302276031
17285	ST6GAL1	5908215.07731722
17286	ST6GAL2	44.6668908977778
17287	ST6GALNAC1	176918.46600459
17288	ST6GALNAC2	6207.18274530984
17289	ST6GALNAC3	20836.6828243961
17290	ST6GALNAC4	9286.99189572401
17291	ST6GALNAC5	3810.54849555729
17292	ST6GALNAC6	152065.37252084
17293	ST7L	74489.9066896577
17294	ST7OT1	189.858439813482
17295	ST7OT2	0.0484289257142857
17296	ST7OT3	1.48142290622768
17297	ST7OT4	0.246044430195933
17298	ST7	15282.7360559524
17299	ST8SIA1	2834.52862705983
17300	ST8SIA2	141.559502712659
17301	ST8SIA3	317.679949894921
17302	ST8SIA4	18301.892941838
17303	ST8SIA5	9866.57203133984
17304	ST8SIA6	365.476983951486
17305	STAB1	109606.561368867
17306	STAB2	151.35711813126
17307	STAC2	2377.30474470057
17308	STAC3	33781.4589607914
17309	STAC	828.064625724405
17310	STAG1	73095.1991240434
17311	STAG2	510743.501467157
17312	STAG3L1	2032.03393070645
17313	STAG3L2	1339.38622808279
17314	STAG3L3	4990.46533278801
17315	STAG3L4	2942.33084300821
17316	STAG3	48319.6131519212
17317	STAM2	80439.5162991843
17318	STAMBPL1	6148.87847204288
17319	STAMBP	37820.9603394442
17320	STAM	33473.3184447299
17321	STAP1	8481.72338860089
17322	STAP2	6699.63211729774
17323	STARD10	14397.9706013651
17324	STARD13	2012.59914184118
17325	STARD3NL	139780.591725809
17326	STARD3	47675.8010229196
17327	STARD4	1040.21700249924
17328	STARD5	1676.93792805563
17329	STARD6	0.433236113640873
17330	STARD7	1022943.14899038
17331	STARD8	645226.184740682
17332	STAR	170924.24801673
17333	STAT1	27220784.7357075
17334	STAT2	2116825.85138271
17335	STAT3	716211.182790023
17336	STAT4	11571.116766947
17337	STAT5A	474677.578889238
17338	STAT5B	262811.062644048
17339	STAT6	530091.745482888
17340	STATH	0.00391093890625
17341	STAU1	467697.083548313
17342	STAU2	60637.6141606664
17343	STBD1	1830.50508324991
17344	STC1	219.461066431744
17345	STC2	15498.2649525911
17346	STEAP1	8729.70387166094
17347	STEAP2	2593.98974155086
17348	STEAP3	198372.330632404
17349	STEAP4	391767.68576719
17350	STH	0.118679491656746
17351	STIL	70300.693063845
17352	STIM1	189803.460071585
17353	STIM2	14586.8962384117
17354	STIP1	3172871.92358419
17355	STK10	381492.901362571
17356	STK11IP	95398.1132201426
17357	STK11	150338.860889126
17358	STK16	18166.422360691
17359	STK17A	155412.87515075
17360	STK17B	189242.992735839
17361	STK19	6362.73359930134
17362	STK24	259368.201480952
17363	STK25	185401.649082081
17364	STK31	114591.163566548
17365	STK32A	4.64181343936508
17366	STK32B	4367.78982955801
17367	STK32C	3667.18958931436
17368	STK33	16172.9714678889
17369	STK35	2271595.17801605
17370	STK36	156345.003484135
17371	STK38L	2083181.29432709
17372	STK38	353326.973599586
17373	STK39	372550.42862184
17374	STK3	11114.2780135387
17375	STK40	91145.6013290474
17376	STK4	124065.535489785
17377	STL	1.31694812739831
17378	STMN1	12714164.2753291
17379	STMN2	19.3355880196801
17380	STMN3	317306.208833666
17381	STMN4	125.535359695198
17382	STOML1	6033.85847736285
17383	STOML2	1157775.62841775
17384	STOML3	1.69952478853175
17385	STOM	9994771.34460912
17386	STON1-GTF2A1L	2.31484089610119
17387	STON1	1004.3525375644
17388	STON2	265796.959493552
17389	STOX1	13504.978147662
17390	STOX2	5478.82903692631
17391	STRA13	27327.662832999
17392	STRA6	440671.247552418
17393	STRA8	152.516698301339
17394	STRADA	115307.146347111
17395	STRADB	190419.392746069
17396	STRAP	12328619.060666
17397	STRBP	99266.4676552054
17398	STRC	131.002001840466
17399	STRN3	141164.33183484
17400	STRN4	1924135.30583452
17401	STRN	18567.2339978969
17402	STS	8237.1596258025
17403	STT3A	117355.17775954
17404	STT3B	833082.705842607
17405	STUB1	96422.3059658847
17406	STX10	4874.12701083904
17407	STX11	78832.3520374698
17408	STX12	20006.3999087577
17409	STX16	528728.201361905
17410	STX17	17810.9758535255
17411	STX18	13705.2967685255
17412	STX19	4.20506071866816
17413	STX1A	17385.3247536605
17414	STX1B	599.649090341816
17415	STX2	62090.8368179184
17416	STX3	261114.308413843
17417	STX4	56041.653092468
17418	STX5	32397.4956790863
17419	STX6	149337.776317063
17420	STX7	136267.489850047
17421	STX8	6186.14791493139
17422	STXBP1	167453.832075222
17423	STXBP2	161708.338889728
17424	STXBP3	36945.4629432341
17425	STXBP4	950.665077364065
17426	STXBP5L	8266.46220066332
17427	STXBP5	13545.6685969911
17428	STXBP6	2847.66940308023
17429	STYK1	2589.31489876891
17430	STYXL1	125350.002039117
17431	STYX	42880.6137107299
17432	SUB1	578929.534733904
17433	SUCLA2	301996.558306593
17434	SUCLG1	49815.5674726307
17435	SUCLG2	38500.3733393323
17436	SUCNR1	257.045026295833
17437	SUDS3	510930.96188254
17438	SUFU	34120.6540134196
17439	SUGT1L1	70.0014030834697
17440	SUGT1P1	13.5983303926587
17441	SUGT1	112497.692912314
17442	SULF1	56572.4340903179
17443	SULF2	1076104.15339896
17444	SULT1A1	37895.5894037421
17445	SULT1A2	351.423934984799
17446	SULT1A3	1100948.18656785
17447	SULT1B1	4.87671813964038
17448	SULT1C2	108560.129711571
17449	SULT1C3	0.0223353025
17450	SULT1C4	24.020546338879
17451	SULT1E1	0.262032275228175
17452	SULT2A1	91.3814974990079
17453	SULT2B1	169.165651449462
17454	SULT4A1	174946.499812687
17455	SULT6B1	0.189285552775298
17456	SUMF1	90592.8204143926
17457	SUMF2	1015851.19013748
17458	SUMO1P1	9157.38243130853
17459	SUMO1P3	42241.5955422875
17460	SUMO1	1001523.58763135
17461	SUMO2	1981876.84756962
17462	SUMO3	916857.877333333
17463	SUMO4	1.83790447111111
17464	SUN1	1490310.11036367
17465	SUN2	982979.652028689
17466	SUN3	2465.22998416951
17467	SUN5	0
17468	SUOX	10929.3061364105
17469	SUPT16H	4399724.86167212
17470	SUPT3H	5988.03800894841
17471	SUPT4H1	189738.797520015
17472	SUPT5H	986479.990810218
17473	SUPT6H	440056.427136801
17474	SUPT7L	123218.837816281
17475	SUPV3L1	125743.124173964
17476	SURF1	78496.9905626525
17477	SURF2	168031.839891857
17478	SURF4	3141378.40380216
17479	SURF6	270571.138493824
17480	SUSD1	5674.71994066031
17481	SUSD2	17911567.8864857
17482	SUSD3	293927.104972856
17483	SUSD4	4461.89100588567
17484	SUSD5	29860.8384638632
17485	SUV39H1	19501.5137269025
17486	SUV39H2	8180.25378040377
17487	SUV420H1	141663.740966079
17488	SUV420H2	38595.6858744878
17489	SUZ12P	43443.6527930156
17490	SUZ12	161697.856691959
17491	SV2A	8999.0036395297
17492	SV2B	8008.40212845012
17493	SV2C	0.660227756366567
17494	SVEP1	786056.650411742
17495	SVIL	78770.0841554603
17496	SVIP	4476.18715873905
17497	SVOPL	145.327000240149
17498	SVOP	13.8354934145412
17499	SWAP70	109254.342918081
17500	SYAP1	243361.168118206
17501	SYBU	2382.77978267557
17502	SYCE1L	120.694119720672
17503	SYCE1	23999.3597830177
17504	SYCE2	247.628789690704
17505	SYCN	41.7504559879737
17506	SYCP1	130.591573779402
17507	SYCP2L	12594.8899916927
17508	SYCP2	92888.1677471192
17509	SYCP3	65982.1369543745
17510	SYDE1	14173.7188158048
17511	SYDE2	12672.4980391965
17512	SYF2	153297.163271264
17513	SYK	587597.364285356
17514	SYMPK	1442246.29717557
17515	SYN1	2278.59206371958
17516	SYN2	15755.0504996962
17517	SYN3	3758.28979577934
17518	SYNCRIP	531893.116984697
17519	SYNC	1250974.035627
17520	SYNE1	145650.356335595
17521	SYNE2	5012096.67152768
17522	SYNGAP1	16870.9249782371
17523	SYNGR1	6710.2102046322
17524	SYNGR2	618245.048191996
17525	SYNGR3	52991.0230454762
17526	SYNGR4	42.6922097080952
17527	SYNJ1	25447.9783679521
17528	SYNJ2BP	85958.6843721386
17529	SYNJ2	5430.04890359523
17530	SYNM	54996.6482504025
17531	SYNPO2L	1.5849849009127
17532	SYNPO2	15164.8698903144
17533	SYNPO	94952.139080222
17534	SYNPR	0.772759708211806
17535	SYNRG	95233.7506493688
17536	SYPL1	213604.455814484
17537	SYPL2	583.071804095625
17538	SYP	69.1584965234028
17539	SYS1-DBNDD2	80.3773432790848
17540	SYS1	26926.9254483113
17541	SYT10	1.32025094222222
17542	SYT11	20111.1660197266
17543	SYT12	1057.28008795123
17544	SYT13	1475.81216080785
17545	SYT14L	0.122829535833333
17546	SYT14	2714.96398644726
17547	SYT15	749.549415411181
17548	SYT16	144.734808583867
17549	SYT17	1190.38631390406
17550	SYT1	4805.82037668172
17551	SYT2	405428.881204229
17552	SYT3	1785.25064205413
17553	SYT4	6.47395423551587
17554	SYT5	469.582668262183
17555	SYT6	2066.34128462197
17556	SYT7	77007.0743535621
17557	SYT8	0.269905368529266
17558	SYT9	1419.80799589637
17559	SYTL1	58616.9729375133
17560	SYTL2	5294.77384315557
17561	SYTL3	4015.96775267182
17562	SYTL4	171641.14685302
17563	SYTL5	113102.101793281
17564	SYVN1	259700.411349172
17565	TAAR1	0.0123025934499008
17566	TAAR2	0
17567	TAAR5	0
17568	TAAR6	0
17569	TAAR8	0.00476962890625
17570	TAAR9	0
17571	TAB1	19069.6104207212
17572	TAB2	182918.356085888
17573	TAB3	10474.7893188311
17574	TAC1	1.93821806350942
17575	TAC3	910726.478095008
17576	TAC4	9.83779929110119
17577	TACC1	178871.698180309
17578	TACC2	171302.532420567
17579	TACC3	960593.428963864
17580	TACO1	14538.3462571003
17581	TACR1	9.26871840218254
17582	TACR2	11.5311626096999
17583	TACR3	0.0304317672792659
17584	TACSTD2	5688.05532676698
17585	TADA1	26484.5890211982
17586	TADA2A	55617.6376335397
17587	TADA2B	25388.3720373323
17588	TADA3	159140.79790442
17589	TAF10	269964.408460904
17590	TAF11	50671.7322874564
17591	TAF12	58048.1688288085
17592	TAF13	70792.7449716585
17593	TAF15	2284981.59827002
17594	TAF1A	3934.50396905908
17595	TAF1B	41058.2079852927
17596	TAF1C	485281.137564047
17597	TAF1D	145587.674426158
17598	TAF1L	773.893120569802
17599	TAF1	231369.265367778
17600	TAF2	100607.773800797
17601	TAF3	8212.03826291585
17602	TAF4B	46261.343052123
17603	TAF4	25408.1826379911
17604	TAF5L	97003.5293829683
17605	TAF5	17595.323574123
17606	TAF6L	27202.2758977914
17607	TAF6	968623.793195412
17608	TAF7L	512.043780722974
17609	TAF7	786903.651658308
17610	TAF8	22159.9159591029
17611	TAF9B	158579.600377683
17612	TAF9	120613.128066127
17613	TAGAP	42149.3995230859
17614	TAGLN2	3905677.75887975
17615	TAGLN3	91383.3473096885
17616	TAGLN	885768.713358139
17617	TAL1	97.4774430053571
17618	TAL2	60.525509581684
17619	TALDO1	1788760.44297317
17620	TANC1	61017.8307435516
17621	TANC2	101962.999684859
17622	TANK	53667.6298579343
17623	TAOK1	54399.3438522706
17624	TAOK2	706074.727822594
17625	TAOK3	74679.503390253
17626	TAP1	3303870.97683908
17627	TAP2	846240.649737696
17628	TAPBPL	82810.7484563917
17629	TAPBP	11882385.8000929
17630	TAPT1	7122.90354225173
17631	TARBP1	229755.020497032
17632	TARBP2	110744.427700276
17633	TARDBP	505319.038648983
17634	TARM1	23.9719365452381
17635	TARP	2109.73349509721
17636	TARS2	77250.5870053747
17637	TARSL2	8330.43039336111
17638	TARS	848089.430547864
17639	TAS1R1	58.2617533293651
17640	TAS1R2	0.226664497894345
17641	TAS1R3	218.0232445938
17642	TAS2R10	0.326381438053075
17643	TAS2R13	0.173902649184028
17644	TAS2R14	65.6498075497793
17645	TAS2R16	0
17646	TAS2R19	121.82732437626
17647	TAS2R1	0.0335772621825397
17648	TAS2R20	250.815113789382
17649	TAS2R30	1.29887542911706
17650	TAS2R31	150.079175976228
17651	TAS2R38	1.01157798531498
17652	TAS2R39	0
17653	TAS2R3	2.02410998267609
17654	TAS2R40	0.0083318825
17655	TAS2R41	0.00978406854910714
17656	TAS2R42	0.620146136584821
17657	TAS2R43	15.5445322957118
17658	TAS2R46	4.49575476853175
17659	TAS2R4	59.7053182854539
17660	TAS2R50	0.528890827936508
17661	TAS2R5	490.750375553403
17662	TAS2R60	0.143757601961806
17663	TAS2R7	0.00157708265625
17664	TAS2R8	0.0183131577157738
17665	TAS2R9	0
17666	TASP1	2554.82853323777
17667	TATDN1	22327.1359985375
17668	TATDN2	81498.2572944958
17669	TATDN3	14388.7784919008
17670	TAT	469.029500368013
17671	TAX1BP1	980212.811620635
17672	TAX1BP3	203508.409392262
17673	TAZ	53540.1482116584
17674	TBC1D10A	16185.1422195719
17675	TBC1D10B	228944.910953869
17676	TBC1D10C	274810.101016352
17677	TBC1D12	1853.37364682155
17678	TBC1D13	82581.3804195117
17679	TBC1D14	2169822.62727775
17680	TBC1D15	718604.752874888
17681	TBC1D16	4600.48271023164
17682	TBC1D17	55992.5631685675
17683	TBC1D19	204.821354997421
17684	TBC1D1	1010262.29513968
17685	TBC1D20	166261.072715018
17686	TBC1D21	0.334758671961806
17687	TBC1D22A	32180.6830406545
17688	TBC1D22B	27107.6494714779
17689	TBC1D23	511924.610025467
17690	TBC1D24	13298.9061392742
17691	TBC1D25	26807.1072952478
17692	TBC1D26	10.6876724364658
17693	TBC1D28	0.0722126459424603
17694	TBC1D29	13.5944133973785
17695	TBC1D2B	415572.120004853
17696	TBC1D2	105942.109765452
17697	TBC1D3B	72744.9418745086
17698	TBC1D3C	4674.4397751752
17699	TBC1D3G	11382.4648639025
17700	TBC1D3H	345.316343148172
17701	TBC1D3P2	1.36976514604911
17702	TBC1D3	53164.6269162537
17703	TBC1D4	58762.857455427
17704	TBC1D5	965445.55929899
17705	TBC1D7	62188.4047197738
17706	TBC1D8B	273.637091517619
17707	TBC1D8	194166.498139562
17708	TBC1D9B	213247.726120238
17709	TBC1D9	87542.081051893
17710	TBCA	220570.661608777
17711	TBCB	1063475.6753126
17712	TBCCD1	66657.4262266419
17713	TBCC	188814.151714261
17714	TBCD	4501705.34424958
17715	TBCEL	8905.28925821825
17716	TBCE	37425.2933237121
17717	TBCK	6851.66095755396
17718	TBK1	55097.7895164762
17719	TBKBP1	69045.0401298095
17720	TBL1XR1	286051.44856072
17721	TBL1X	932544.833367207
17722	TBL1Y	14.6809049624504
17723	TBL2	72057.3063349878
17724	TBL3	142779.90447384
17725	TBPL1	12850.6946928958
17726	TBPL2	5845.97240457351
17727	TBP	10746.980789093
17728	TBR1	0.373683448311012
17729	TBRG1	89771.762035253
17730	TBRG4	898402.858277158
17731	TBX10	1.84909999919643
17732	TBX15	8.41674970483135
17733	TBX18	581.37048520999
17734	TBX19	1761.25226495329
17735	TBX1	980944.994526613
17736	TBX20	0.698789142775298
17737	TBX21	10867.8394047825
17738	TBX22	80.8621979885491
17739	TBX2	3945.42951925008
17740	TBX3	22353.6765851121
17741	TBX4	37.1295466268031
17742	TBX5	253.048636504087
17743	TBX6	643.967723501022
17744	TBXA2R	1370.10752181396
17745	TBXAS1	163902.934770175
17746	TC2N	26197.6222424422
17747	TCAM1P	476.219364365357
17748	TCAP	789.554656191644
17749	TCEA1	5434065.64033755
17750	TCEA2	31247.6832640635
17751	TCEA3	3202.83865813674
17752	TCEAL1	2313.5784407419
17753	TCEAL2	1580.72830862218
17754	TCEAL3	8239.43424980214
17755	TCEAL4	255680.671100559
17756	TCEAL5	3782.96184460599
17757	TCEAL6	470.751108095079
17758	TCEAL7	316.828906320228
17759	TCEAL8	106807.112829769
17760	TCEANC	263.425819936009
17761	TCEB1	214511.434607938
17762	TCEB2	2558471.34298926
17763	TCEB3B	0.544525301227679
17764	TCEB3C	1.87300599815228
17765	TCEB3	251049.140168229
17766	TCERG1L	9503.74034266095
17767	TCERG1	236412.642323692
17768	TCF12	208973.514974694
17769	TCF15	16708.1870387208
17770	TCF19	151773.057481959
17771	TCF20	612561.475181603
17772	TCF21	2363.38122179524
17773	TCF23	3.61131264382689
17774	TCF25	560574.428609896
17775	TCF3	2307853.93204839
17776	TCF4	61105.4721816367
17777	TCF7L1	66471.3424861367
17778	TCF7L2	7963.80777445123
17779	TCF7	317735.653045198
17780	TCFL5	30970.0923307617
17781	TCHHL1	0.0671127268154762
17782	TCHH	353.615526477597
17783	TCHP	195667.998449615
17784	TCIRG1	2538156.08231374
17785	TCL1A	9256627.00981149
17786	TCL1B	2067302.74765475
17787	TCL6	853.349929078641
17788	TCN1	5.29707792649802
17789	TCN2	241306.092037498
17790	TCOF1	818274.840418651
17791	TCP10L2	0.180461064444444
17792	TCP10L	39.6755513250174
17793	TCP10	0.176884846974206
17794	TCP11L1	16611.3203619571
17795	TCP11L2	2169.80214011817
17796	TCP11	2232.47194261238
17797	TCP1	20749188.1277793
17798	TCTA	15329.186439745
17799	TCTE1	255.466443740784
17800	TCTE3	1036.96449443647
17801	TCTEX1D1	10.2617151439658
17802	TCTEX1D2	9938.95851604337
17803	TCTEX1D4	1.27806029854911
17804	TCTN1	20387.5266028482
17805	TCTN2	35326.9270431545
17806	TCTN3	65894.2676824405
17807	TDGF1	64692.3136874151
17808	TDGF3	703.501277293708
17809	TDG	13950.0307563926
17810	TDH	3465.43103772063
17811	TDO2	3901.85212227252
17812	TDP1	146810.43576738
17813	TDP2	320708.65026516
17814	TDRD10	194749.010723689
17815	TDRD12	229422.738268253
17816	TDRD1	3301.42159783015
17817	TDRD3	120795.879575389
17818	TDRD5	9169.70942958849
17819	TDRD6	6340.43254610356
17820	TDRD7	137781.110783928
17821	TDRD9	33840.8942458169
17822	TDRG1	192.268835747292
17823	TDRKH	216227.644875896
17824	TEAD1	294007.270449325
17825	TEAD2	957204.707085317
17826	TEAD3	4219.10638188713
17827	TEAD4	1867973.01915238
17828	TECPR1	23303.6099650447
17829	TECPR2	29739.577237468
17830	TECRL	0.0496145774975198
17831	TECR	575212.742822464
17832	TECTA	242.12638787381
17833	TECTB	0.722630427609127
17834	TEC	13995.0598357103
17835	TEDDM1	3.21841454233879
17836	TEF	59908.4792151895
17837	TEKT1	2.22738063858879
17838	TEKT2	47.3442442656746
17839	TEKT3	130.653723495466
17840	TEKT4	48.2953211898016
17841	TEKT5	112.056257000434
17842	TEK	28535.309242405
17843	TELO2	126186.927060103
17844	TENC1	67458.922914464
17845	TEP1	88582.4833208572
17846	TEPP	139.968481421605
17847	TERC	24.0749764753968
17848	TERF1	56760.2640139048
17849	TERF2IP	387588.884006472
17850	TERF2	15810.8228137835
17851	TERT	1269.58509338213
17852	TESC	963.175883589462
17853	TESK1	294399.57453099
17854	TESK2	19630.0663486327
17855	TES	116315.557945483
17856	TET1	1121859.10892723
17857	TET2	65999.1355836506
17858	TET3	198260.365847666
17859	TEX101	777.741387930216
17860	TEX10	331524.467989197
17861	TEX11	12620.1081638856
17862	TEX12	18.4300136923809
17863	TEX13A	36.5203809828175
17864	TEX13B	419.284978669362
17865	TEX14	15230.4617370158
17866	TEX15	3968.34542579189
17867	TEX19	148.804321601746
17868	TEX261	458096.976723809
17869	TEX264	86179.3334444997
17870	TEX28	0.01022674265625
17871	TEX2	491447.339510282
17872	TEX9	373.5496793888
17873	TFAMP1	0.288902323134921
17874	TFAM	45272.187077996
17875	TFAP2A	2217.9827870115
17876	TFAP2B	36.1133544990848
17877	TFAP2C	2837587.27092292
17878	TFAP2D	0.552158891418651
17879	TFAP2E	230.340701514276
17880	TFAP4	34712.0746897619
17881	TFB1M	15387.6344217133
17882	TFB2M	49098.1494531638
17883	TFCP2L1	9982826.07738549
17884	TFCP2	69254.9377437636
17885	TFDP1	111787.053479492
17886	TFDP2	74746.7936780942
17887	TFDP3	6260.51419772353
17888	TFE3	99623.8786744839
17889	TFEB	149491.055365913
17890	TFEC	131443.51402093
17891	TFF1	442.291162638291
17892	TFF2	6.70887280241815
17893	TFF3	43245.4972413044
17894	TFG	264046.195560218
17895	TFIP11	202956.366411078
17896	TFPI2	165.61653177746
17897	TFPI	16332.3744308573
17898	TFPT	23019.0082557212
17899	TFR2	177.046562478085
17900	TFRC	2358605.45119879
17901	TF	12986.5647157842
17902	TGDS	2777.77917740283
17903	TGFA	2125.59695985778
17904	TGFB1I1	7038.02347431901
17905	TGFB1	525059.822464761
17906	TGFB2	398.636503516267
17907	TGFB3	27319.9723269037
17908	TGFBI	924849.410726365
17909	TGFBR1	454762.934636951
17910	TGFBR2	326755.939991348
17911	TGFBR3	102990.371223994
17912	TGFBRAP1	4723.60321396914
17913	TGIF1	553325.560417119
17914	TGIF2LX	627.320487553403
17915	TGIF2LY	207.767064213175
17916	TGIF2	826486.941288126
17917	TGM1	3770.63930752702
17918	TGM2	723533.40091357
17919	TGM3	95.7306726965848
17920	TGM4	0.834304506584821
17921	TGM5	10.3593086799182
17922	TGM6	0.0217570777777778
17923	TGM7	35.2811562587872
17924	TGOLN2	2580532.89698425
17925	TGS1	606167.069502226
17926	TG	273.144211028688
17927	TH1L	64013.8275571429
17928	THADA	235061.860718887
17929	THAP10	1062.65767694841
17930	THAP11	33663.1352246704
17931	THAP1	7415.97301608308
17932	THAP2	1889.6203868538
17933	THAP3	42039.5404968571
17934	THAP4	115061.394990994
17935	THAP5	38693.4152777847
17936	THAP6	2959.21954280853
17937	THAP7	135223.262337205
17938	THAP8	27378.9803075593
17939	THAP9	11931.401950972
17940	THBD	9591.30495265375
17941	THBS1	149855.721976209
17942	THBS2	129858.851740102
17943	THBS3	25523.3101594434
17944	THBS4	132872.456037584
17945	THEG	21.086710971307
17946	THEM4	18254.9556741895
17947	THEM5	4.395061615625
17948	THEMIS	5012.0300754574
17949	THG1L	2422.04287579837
17950	THNSL1	31099.8904583986
17951	THNSL2	40244.7321421961
17952	THOC1	72608.1538157371
17953	THOC2	447823.69144501
17954	THOC3	89094.516603999
17955	THOC4	864657.062222367
17956	THOC5	1937492.49119549
17957	THOC6	264330.02221599
17958	THOC7	135971.02416572
17959	THOP1	158264.792311151
17960	THPO	29.3197738528472
17961	THRAP3	980079.407185714
17962	THRA	32521.4963853033
17963	THRB	43.0423948053944
17964	THRSP	5.96338468726191
17965	THSD1P1	48159.2936358571
17966	THSD1	2917.70357248888
17967	THSD4	20057.3751894375
17968	THSD7A	75.4086268578943
17969	THSD7B	25.5913358274182
17970	THTPA	2775.83416012599
17971	THUMPD1	170465.476949873
17972	THUMPD2	12009.5593009196
17973	THUMPD3	81607.2303072081
17974	THY1	5355581.50046763
17975	THYN1	25933.2799197133
17976	TH	564.27751746127
17977	TIA1	868485.108833507
17978	TIAF1	301549.911102824
17979	TIAL1	174415.098901053
17980	TIAM1	1934171.02272339
17981	TIAM2	56251.8914368254
17982	TICAM1	16592.6552710473
17983	TICAM2	3249.86216371801
17984	TIE1	18145.4232363379
17985	TIFAB	19901.8479668349
17986	TIFA	8723.83931028282
17987	TIGD1	13461.0325298484
17988	TIGD2	1363.70232062672
17989	TIGD3	37.207106088879
17990	TIGD4	180.802309440692
17991	TIGD5	10029.8351238584
17992	TIGD6	1350.98773291705
17993	TIGD7	32332.3585592914
17994	TIGIT	35768.6311439873
17995	TIMD4	324.579729928413
17996	TIMELESS	2202820.2707126
17997	TIMM10	78933.9540968323
17998	TIMM13	796530.108551563
17999	TIMM16	169874.925150016
18000	TIMM17A	83468.0403444405
18001	TIMM17B	269539.425883785
18002	TIMM22	28405.5448894881
18003	TIMM44	171894.025251578
18004	TIMM50	787421.403966443
18005	TIMM8A	12869.7064982121
18006	TIMM8B	73249.5841360278
18007	TIMM9	39015.4847506339
18008	TIMP1	84943981.9701778
18009	TIMP2	2754805.13980192
18010	TIMP3	4035171.31670581
18011	TIMP4	2683.50650950155
18012	TINAGL1	12185.6967500621
18013	TINAG	0.533896528888889
18014	TINF2	39315.9304778085
18015	TIPARP	19127.4619090755
18016	TIPIN	30905.080602126
18017	TIPRL	115137.711029742
18018	TIRAP	470.385892925863
18019	TJAP1	100840.178311674
18020	TJP1	1625919.06677071
18021	TJP2	303336.603741324
18022	TJP3	472060.886546296
18023	TK1	97893.5712716168
18024	TK2	34226.2982534038
18025	TKTL1	87073012.5763004
18026	TKTL2	32.8445276590253
18027	TKT	6233865.20494444
18028	TLCD1	3127.00059497351
18029	TLE1	384796.852892297
18030	TLE2	28012.4799614935
18031	TLE3	487531.558126959
18032	TLE4	66056.5287625228
18033	TLE6	7027.98205236927
18034	TLK1	670105.749106523
18035	TLK2	115372.591256935
18036	TLL1	102.084248850017
18037	TLL2	13074.2194654323
18038	TLN1	4921442.31565375
18039	TLN2	1363644.21143819
