source	interaction	target
AKT1	PPI>	PTPN1
ERBB2IP	PPI>	SMAD2
STAT5A	PPI>	PTPN1
PIN1	PPI>	CSNK2A2
MAP3K5	PPI>	AKT1
RPS6KA1	PPI>	ESR1
HSF1	PPI>	DAXX
ESR1	PPI>	AKT1
HSP90AA1	PPI>	ESR1
KSR1	PPI>	RAF1
CSNK2A2	PPI>	MYC
JUN	PPI>	NR3C1
STAT3	PPI>	DAXX
SMAD4	PPI>	PIAS1
AKT2	PPI>	GSK3B
AKT1	PPI>	CAMKK1
MYC	PPI>	SMAD3
SMAD3	PPI>	TSC2
NR4A1	PPI>	TP53
MAPK1	PPI>	FOS
STAT1	PPI>	FOS
AKT1	PPI>	EIF4EBP1
HSF1	PPI>	PRKDC
BRAF	PPI>	RHEB
STAT1	PPI>	STAT5A
MAP3K5	PPI>	CDKN1A
CHUK	PPI>	AKT2
MAP2K1	PPI>	MAPK3
RAF1	PPI>	MAPK7
MAPK8	PPI>	REL
TERT	PPI>	XPO1
CASP8	PPI>	RB1
MAP3K5	PPI>	YWHAH
ACVR1	PPI>	RRAS2
CHUK	PPI>	NFKBIA
RPS6KB1	PPI>	AKT1
TNFSF11	PPI>	NFKBIA
STK11	PPI>	TP53
NR3C1	PPI>	TP53
SGK1	PPI>	MAPK7
RAF1	PPI>	CFLAR
TRIB3	PPI>	AKT2
SMAD3	PPI>	NCOA6
MAPKAPK5	PPI>	MAPK1
TSC22D3	PPI>	JUN
NRAS	PPI>	RAF1
AKT1	PPI>	MAP2K4
RAF1	PPI>	GRB10
KSR1	PPI>	MAP2K1
PDPK1	PPI>	HSP90AA1
TSC2	PPI>	AKT1
MDM4	PPI>	SMAD3
RPS6KA1	PPI>	CEBPB
MAP2K4	PPI>	MAPK10
FOXO1	PPI>	SMAD4
MYC	PPI>	RB1
SMAD3	PPI>	ESR1
MTOR	PPI>	RPS6KA1
PDGFRA	PPI>	STAT5A
MAPK10	PPI>	MAP2K4
YWHAH	PPI>	CDC25C
JUND	PPI>	TBP
RAF1	PPI>	MAP3K5
SMAD3	PPI>	MDM4
MAP3K7	PPI>	IKBKB
MAPK8	PPI>	NR3C1
SMAD2	PPI>	FOXO3
JAK1	PPI>	RAF1
HSP90AB1	PPI>	TP53
RELA	PPI>	ESR1
NFKB1	PPI>	ESR1
MAPK8	PPI>	TP53
EEF2K	PPI>	MAPK14
MAPK7	PPI>	SGK1
MAPK1	PPI>	MAPKAPK5
ATF2	PPI>	XPO1
BCL2L11	PPI>	MAPK9
AKT1	PPI>	AKT2
MTOR	PPI>	AKT1
PRKCZ	PPI>	CASP8
BAD	PPI>	MAPK8
AKT1	PPI>	PDPK1
AKT1	PPI>	CREB1
MAPK8	PPI>	PXN
CDKN1A	PPI>	AKT1
STAT5B	PPI>	PTPN1
RHEBL1	PPI>	SMAD2
MAPK8	PPI>	PAX2
MAPK8	PPI>	SMAD3
AKT1S1	PPI>	AKT1
RPS6KB1	PPI>	NEK6
PIK3R3	PPI>	RB1
CREB1	PPI>	RPS6KA3
JUN	PPI>	ELF3
NR3C1	PPI>	MAPK1
SMAD3	PPI>	SMAD2
STAT1	PPI>	EIF2AK2
BAD	PPI>	PAK1
ATF2	PPI>	JUN
AKT1	PPI>	PRKDC
AKT2	PPI>	AKT1S1
PTPN1	PPI>	CSNK2A2
STAT1	PPI>	PIAS1
GATA1	PPI>	MAPK1
TNFSF11	PPI>	NFKB1
HSP90AA1	PPI>	AKT2
JUN	PPI>	MAPKAPK5
NR3C1	PPI>	UBB
GSK3B	PPI>	NFKB1
MAPK1	PPI>	TSC2
JDP2	PPI>	PGR
TSC2	PPI>	ESR1
TERT	PPI>	AKT1
MAP2K1	PPI>	RPS6KA2
IKBKB	PPI>	EIF2AK2
DUSP1	PPI>	HSPA4
RB1	PPI>	MAPK9
RB1	PPI>	RAF1
TNFSF11	PPI>	MAPK3
MAPK8	PPI>	TNFSF11
ESR1	PPI>	FOXO1
IL2RB	PPI>	STAT5A
RHEB	PPI>	ATR
NR3C1	PPI>	SMAD3
HSF1	PPI>	MAPK3
CHUK	PPI>	AKT1
XIAP	PPI>	CASP9
HSP90AB1	PPI>	NR2C2
TERT	PPI>	ABL1
AKT1	PPI>	CASP9
HSF1	PPI>	CEBPB
YWHAZ	PPI>	CDC25C
PRKCI	PPI>	CHUK
TCL1A	PPI>	AKT2
RAF1	PPI>	YWHAE
SNW1	PPI>	RB1
SMAD4	PPI>	FOXG1
MDM2	PPI>	CCNG1
AKT1	PPI>	CDKN1B
GATA1	PPI>	HSPA4
MAPK8	PPI>	JUND
FSHR	PPI>	UBA52
MAP3K7	PPI>	RELA
ELK1	PPI>	KLF4
PHB	PPI>	XPO1
MAPK8	PPI>	COPS2
PDPK1	PPI>	AKT2
FOXO3	PPI>	YWHAZ
MST1R	PPI>	RELA
FSHR	PPI>	UBB
PRPF6	PPI>	ESR1
IKBKB	PPI>	NCOA3
SMAD4	PPI>	FOXO4
MAPK8	PPI>	ELK1
FOXO4	PPI>	SMAD4
ESR1	PPI>	CEBPB
MAPK8	PPI>	MAP2K4
HSP90AB1	PPI>	IKBKB
IRS1	PPI>	BCR
NOS3	PPI>	HSP90AA1
PIN1	PPI>	CSNK2B
SMAD3	PPI>	FOXG1
AKT1	PPI>	PPARGC1B
SMAD3	PPI>	MAPK8
JUN	PPI>	UBB
NR3C1	PPI>	JUN
JUN	PPI>	RUNX2
MAP3K5	PPI>	YWHAZ
MAPK10	PPI>	CDK5
SMAD4	PPI>	SMAD3
GRB10	PPI>	RAF1
PRKDC	PPI>	AKT1
PAX2	PPI>	WT1
TSC1	PPI>	YWHAH
MAPK3	PPI>	JUND
TP53	PPI>	UBB
MAP2K4	PPI>	MAPK9
JUND	PPI>	SMAD4
ATF2	PPI>	MAPK9
MYC	PPI>	HSP90AA1
ACVR1	PPI>	IKBKB
RAF1	PPI>	NRAS
PIN1	PPI>	RELA
MAPK8	PPI>	SPAG9
SMAD4	PPI>	CHEK1
GSK3B	PPI>	CCND1
PIN1	PPI>	JUN
ELK1	PPI>	CEBPB
YWHAE	PPI>	CDC25B
JUN	PPI>	SPI1
RPS6KB1	PPI>	MAPK3
MAPK3	PPI>	MAPK14
CFLAR	PPI>	CASP8
NCOA3	PPI>	ESR1
PIAS1	PPI>	ESR1
PDK2	PPI>	SGK1
CHEK1	PPI>	TP53
RB1	PPI>	CEBPB
PPARG	PPI>	FOXO1
TP53	PPI>	HSP90AB1
JUN	PPI>	RB1
CHEK1	PPI>	RELA
BCL2L11	PPI>	MAPK10
STAT3	PPI>	RELA
ZNHIT1	PPI>	TP53
BAD	PPI>	AKT1
TOP1	PPI>	TP53
MAPKAPK2	PPI>	MAPK14
PEA15	PPI>	MAPK1
PRKCZ	PPI>	GSK3B
PPP1CC	PPI>	YWHAZ
RAF1	PPI>	YWHAZ
FOXO4	PPI>	AKT1
TSC2	PPI>	MAPK1
AKT1	PPI>	PFKFB2
IRS1	PPI>	IKBKB
AKT1	PPI>	MAPK8IP1
HSF1	PPI>	MAPK8
AKT1	PPI>	GATA2
AKT1	PPI>	YAP1
JDP2	PPI>	JUND
RPS6KA1	PPI>	MAPK1
MAPK8	PPI>	MAP3K2
RPS6KA3	PPI>	ESR1
PAK1	PPI>	MAP2K1
PPM1A	PPI>	EEF2
STAT3	PPI>	HSP90AA1
PRKCZ	PPI>	CSNK2B
SMAD4	PPI>	FOXO3
MAPK8IP1	PPI>	MAPK8
MAPK14	PPI>	MEF2A
NRAS	PPI>	ACVR1
APPL1	PPI>	AKT2
YWHAH	PPI>	MDM4
ESR1	PPI>	JUNB
JDP2	PPI>	SNW1
HSP90AA1	PPI>	PRKDC
MAPK8	PPI>	JUN
TP73	PPI>	MDM2
RB1	PPI>	ATF2
EIF4EBP1	PPI>	MAPK1
CREB1	PPI>	SMARCA4
REL	PPI>	TBP
TP53	PPI>	SMAD2
MAPK1	PPI>	CASP8
RB1	PPI>	PIK3R3
RRAS2	PPI>	PTPN1
AKT1	PPI>	IKBKB
GATA2	PPI>	JUN
MST1R	PPI>	YWHAZ
MAP3K5	PPI>	RAF1
CDK5	PPI>	ABL1
NR3C1	PPI>	RELA
MAPK1	PPI>	YBX1
ATR	PPI>	CHEK1
IRS1	PPI>	CSNK2B
NR3C1	PPI>	NFKB1
RPS6KB1	PPI>	MAPK8
MDM2	PPI>	KAT2B
MAP2K1	PPI>	CASP9
JUNB	PPI>	SMAD4
COPS5	PPI>	ESR1
GRB10	PPI>	MAPK1
RHEBL1	PPI>	SMAD4
STAT3	PPI>	JUN
RAB3D	PPI>	AKT2
MDM2	PPI>	DAXX
PTPN1	PPI>	MAPK1
CREB1	PPI>	RPS6KA1
HSP90AA1	PPI>	IKBKB
CHUK	PPI>	NFKB1
AKT2	PPI>	FOXO4
HSPA4	PPI>	ESR1
CDC25A	PPI>	CHEK1
ACVR1	PPI>	UBA52
ATF2	PPI>	FOS
GATA1	PPI>	MAPK3
