CACNA1S	CACNA2D3
CACNA1S	CACNA2D4
CACNA1S	CACNB1
CACNA1S	CACNB2
CACNA1S	CACNB3
CACNA1S	CACNB4
CACNA1S	CACNG1
CACNA1S	CACNG2
CACNA1S	CACNG3
CACNA1S	CACNG4
CACNA1S	CACNG5
CACNA1S	CACNG6
CACNA1S	CACNG7
CACNA1S	CACNG8
CACNA1S	RASGRF1
CACNA1S	RASGRF2
CACNA1S	RASGRP1
CACNA1S	RASGRP2
CACNA1S	RASGRP3
CACNA1S	RASGRP4
CACNA2D1	CACNA2D2
CACNA2D1	CACNA2D3
CACNA2D1	CACNA2D4
CACNA2D1	CACNB1
CACNA2D1	CACNB2
CACNA2D1	CACNB3
CACNA2D1	CACNB4
CACNA2D1	CACNG1
CACNA2D1	CACNG2
CACNA2D1	CACNG3
CACNA2D1	CACNG4
CACNA2D1	CACNG5
CACNA2D1	CACNG6
CACNA2D1	CACNG7
CACNA2D1	CACNG8
CACNA2D1	RASGRF1
CACNA2D1	RASGRF2
CACNA2D1	RASGRP1
CACNA2D1	RASGRP2
CACNA2D1	RASGRP3
CACNA2D1	RASGRP4
CACNA2D2	CACNA2D3
CACNA2D2	CACNA2D4
CACNA2D2	CACNB1
CACNA2D2	CACNB2
CACNA2D2	CACNB3
CACNA2D2	CACNB4
CACNA2D2	CACNG1
CACNA2D2	CACNG2
CACNA2D2	CACNG3
CACNA2D2	CACNG4
CACNA2D2	CACNG5
CACNA2D2	CACNG6
CACNA2D2	CACNG7
CACNA2D2	CACNG8
CACNA2D2	RASGRF1
CACNA2D2	RASGRF2
CACNA2D2	RASGRP1
CACNA2D2	RASGRP2
CACNA2D2	RASGRP3
CACNA2D2	RASGRP4
CACNA2D3	CACNA2D4
CACNA2D3	CACNB1
CACNA2D3	CACNB2
CACNA2D3	CACNB3
CACNA2D3	CACNB4
CACNA2D3	CACNG1
CACNA2D3	CACNG2
CACNA2D3	CACNG3
CACNA2D3	CACNG4
CACNA2D3	CACNG5
CACNA2D3	CACNG6
CACNA2D3	CACNG7
CACNA2D3	CACNG8
CACNA2D3	RASGRF1
CACNA2D3	RASGRF2
CACNA2D3	RASGRP1
CACNA2D3	RASGRP2
CACNA2D3	RASGRP3
CACNA2D3	RASGRP4
CACNA2D4	CACNB1
CACNA2D4	CACNB2
CACNA2D4	CACNB3
CACNA2D4	CACNB4
CACNA2D4	CACNG1
CACNA2D4	CACNG2
CACNA2D4	CACNG3
CACNA2D4	CACNG4
CACNA2D4	CACNG5
CACNA2D4	CACNG6
CACNA2D4	CACNG7
CACNA2D4	CACNG8
CACNA2D4	RASGRF1
CACNA2D4	RASGRF2
CACNA2D4	RASGRP1
CACNA2D4	RASGRP2
CACNA2D4	RASGRP3
CACNA2D4	RASGRP4
CACNB1	CACNB2
CACNB1	CACNB3
CACNB1	CACNB4
CACNB1	CACNG1
CACNB1	CACNG2
CACNB1	CACNG3
CACNB1	CACNG4
CACNB1	CACNG5
CACNB1	CACNG6
CACNB1	CACNG7
CACNB1	CACNG8
CACNB1	RASGRF1
CACNB1	RASGRF2
CACNB1	RASGRP1
CACNB1	RASGRP2
CACNB1	RASGRP3
CACNB1	RASGRP4
CACNB2	CACNB3
CACNB2	CACNB4
CACNB2	CACNG1
CACNB2	CACNG2
CACNB2	CACNG3
CACNB2	CACNG4
CACNB2	CACNG5
CACNB2	CACNG6
CACNB2	CACNG7
CACNB2	CACNG8
CACNB2	RASGRF1
CACNB2	RASGRF2
CACNB2	RASGRP1
CACNB2	RASGRP2
CACNB2	RASGRP3
CACNB2	RASGRP4
CACNB3	CACNB4
CACNB3	CACNG1
CACNB3	CACNG2
CACNB3	CACNG3
CACNB3	CACNG4
CACNB3	CACNG5
CACNB3	CACNG6
CACNB3	CACNG7
CACNB3	CACNG8
CACNB3	RASGRF1
CACNB3	RASGRF2
CACNB3	RASGRP1
CACNB3	RASGRP2
CACNB3	RASGRP3
CACNB3	RASGRP4
CACNB4	CACNG1
CACNB4	CACNG2
CACNB4	CACNG3
CACNB4	CACNG4
CACNB4	CACNG5
CACNB4	CACNG6
CACNB4	CACNG7
CACNB4	CACNG8
CACNB4	RASGRF1
CACNB4	RASGRF2
CACNB4	RASGRP1
CACNB4	RASGRP2
CACNB4	RASGRP3
CACNB4	RASGRP4
CACNG1	CACNG2
CACNG1	CACNG3
CACNG1	CACNG4
CACNG1	CACNG5
CACNG1	CACNG6
CACNG1	CACNG7
CACNG1	CACNG8
CACNG1	RASGRF1
CACNG1	RASGRF2
CACNG1	RASGRP1
CACNG1	RASGRP2
CACNG1	RASGRP3
CACNG1	RASGRP4
CACNG2	CACNG3
CACNG2	CACNG4
CACNG2	CACNG5
CACNG2	CACNG6
CACNG2	CACNG7
CACNG2	CACNG8
CACNG2	RASGRF1
CACNG2	RASGRF2
CACNG2	RASGRP1
CACNG2	RASGRP2
CACNG2	RASGRP3
CACNG2	RASGRP4
CACNG3	CACNG4
CACNG3	CACNG5
CACNG3	CACNG6
CACNG3	CACNG7
CACNG3	CACNG8
CACNG3	RASGRF1
CACNG3	RASGRF2
CACNG3	RASGRP1
CACNG3	RASGRP2
CACNG3	RASGRP3
CACNG3	RASGRP4
CACNG4	CACNG5
CACNG4	CACNG6
CACNG4	CACNG7
CACNG4	CACNG8
CACNG4	RASGRF1
CACNG4	RASGRF2
CACNG4	RASGRP1
CACNG4	RASGRP2
CACNG4	RASGRP3
CACNG4	RASGRP4
CACNG5	CACNG6
CACNG5	CACNG7
CACNG5	CACNG8
CACNG5	RASGRF1
CACNG5	RASGRF2
CACNG5	RASGRP1
CACNG5	RASGRP2
CACNG5	RASGRP3
CACNG5	RASGRP4
CACNG6	CACNG7
CACNG6	CACNG8
CACNG6	RASGRF1
CACNG6	RASGRF2
CACNG6	RASGRP1
CACNG6	RASGRP2
CACNG6	RASGRP3
CACNG6	RASGRP4
CACNG7	CACNG8
CACNG7	RASGRF1
CACNG7	RASGRF2
CACNG7	RASGRP1
CACNG7	RASGRP2
CACNG7	RASGRP3
CACNG7	RASGRP4
CACNG8	RASGRF1
CACNG8	RASGRF2
CACNG8	RASGRP1
CACNG8	RASGRP2
CACNG8	RASGRP3
CACNG8	RASGRP4
CASP3	IL1R1
CASP3	IL1R2
CASP3	MAP3K1
CASP3	PAK1
CASP3	PAK2
CASP3	STK3
CASP3	STK4
CASP3	TNFRSF1A
CAT	FOXO1
CAT	FOXO3
CAT	FOXO4
CAT	FOXO6
CCNB1	FOXO1
CCNB1	FOXO3
CCNB1	FOXO4
CCNB1	FOXO6
CCNB2	FOXO1
CCNB2	FOXO3
CCNB2	FOXO4
CCNB2	FOXO6
CCNB3	FOXO1
CCNB3	FOXO3
CCNB3	FOXO4
CCNB3	FOXO6
CCND1	CCND2
CCND1	CCND3
CCND1	CCNE1
CCND1	CCNE2
CCND1	CDK2
CCND1	CDK4
CCND1	CDK6
CCND1	CDKN1A
CCND1	CDKN1B
CCND1	FOXO1
CCND1	FOXO3
CCND1	FOXO4
CCND1	FOXO6
CCND1	GSK3B
CCND2	CCND3
CCND2	CCNE1
CCND2	CCNE2
CCND2	CDK2
CCND2	CDK4
CCND2	CDK6
CCND2	CDKN1A
CCND2	CDKN1B
CCND2	FOXO1
CCND2	FOXO3
CCND2	FOXO4
CCND2	FOXO6
CCND3	CCNE1
CCND3	CCNE2
CCND3	CDK2
CCND3	CDK4
CCND3	CDK6
CCND3	CDKN1A
CCND3	CDKN1B
CCNE1	CCNE2
CCNE1	CDK2
CCNE1	CDK4
CCNE1	CDK6
CCNE1	CDKN1A
CCNE1	CDKN1B
CCNE2	CDK2
CCNE2	CDK4
CCNE2	CDK6
CCNE2	CDKN1A
CCNE2	CDKN1B
CCNG2	FOXO1
CCNG2	FOXO3
CCNG2	FOXO4
CCNG2	FOXO6
CD14	TAB1
CD19	PIK3AP1
CD19	PIK3CA
CD19	PIK3CB
CD19	PIK3CD
CD19	PIK3R1
CD19	PIK3R2
CD19	PIK3R3
CD19	SYK
CDC25B	MAPK11
CDC25B	MAPK12
CDC25B	MAPK13
CDC25B	MAPK14
CDC37	HSP90AA1
CDC37	HSP90AB1
CDC37	HSP90B1
CDC42	MAP3K1
CDC42	PAK1
CDC42	PAK2
CDK2	CDK4
CDK2	CDK6
CDK2	CDKN1A
CDK2	CDKN1B
CDK2	FOXO1
CDK2	FOXO3
CDK2	FOXO4
CDK2	FOXO6
CDK4	CDK6
CDK4	CDKN1A
CDK4	CDKN1B
CDK6	CDKN1A
CDK6	CDKN1B
CDKN1A	FOXO1
CDKN1A	FOXO3
CDKN1A	FOXO4
CDKN1A	FOXO6
CDKN1B	FOXO1
CDKN1B	FOXO3
CDKN1B	FOXO4
CDKN1B	FOXO6
CDKN2B	FOXO1
CDKN2B	FOXO3
CDKN2B	FOXO4
CDKN2B	FOXO6
CDKN2D	FOXO1
CDKN2D	FOXO3
CDKN2D	FOXO4
CDKN2D	FOXO6
CHAD	ITGA1
CHAD	ITGA10
CHAD	ITGA11
CHAD	ITGA2
CHAD	ITGA2B
CHAD	ITGA3
CHAD	ITGA4
CHAD	ITGA5
CHAD	ITGA6
CHAD	ITGA7
CHAD	ITGA8
CHAD	ITGA9
CHAD	ITGAV
CHAD	ITGB1
CHAD	ITGB3
CHAD	ITGB4
CHAD	ITGB5
CHAD	ITGB6
CHAD	ITGB7
CHAD	ITGB8
CHAD	PTK2
CHRM1	CHRM2
CHRM1	F2R
CHRM1	GNB1
CHRM1	GNB2
CHRM1	GNB3
CHRM1	GNB4
CHRM1	GNB5
CHRM1	GNG10
CHRM1	GNG11
CHRM1	GNG12
CHRM1	GNG13
CHRM1	GNG2
CHRM1	GNG3
CHRM1	GNG4
CHRM1	GNG5
CHRM1	GNG7
CHRM1	GNG8
CHRM1	GNGT1
CHRM1	GNGT2
CHRM1	LOC648044
CHRM1	LPAR1
CHRM1	LPAR2
CHRM1	LPAR3
CHRM1	LPAR4
CHRM1	LPAR5
CHRM1	LPAR6
CHRM1	PIK3CG
CHRM1	PIK3R5
CHRM2	F2R
CHRM2	GNB1
CHRM2	GNB2
CHRM2	GNB3
CHRM2	GNB4
CHRM2	GNB5
CHRM2	GNG10
CHRM2	GNG11
CHRM2	GNG12
CHRM2	GNG13
CHRM2	GNG2
CHRM2	GNG3
CHRM2	GNG4
CHRM2	GNG5
CHRM2	GNG7
CHRM2	GNG8
CHRM2	GNGT1
CHRM2	GNGT2
CHRM2	LOC648044
CHRM2	LPAR1
CHRM2	LPAR2
CHRM2	LPAR3
CHRM2	LPAR4
CHRM2	LPAR5
CHRM2	LPAR6
CHRM2	PIK3CG
CHRM2	PIK3R5
CHUK	FOXO1
CHUK	FOXO3
CHUK	FOXO4
CHUK	FOXO6
CHUK	MAP3K1
CHUK	MAP3K14
CHUK	MAP3K7
CHUK	MAP3K8
CHUK	NFKB1
CHUK	NFKB2
CHUK	PDPK1
CHUK	PTEN
CHUK	RELA
CHUK	RELB
COL11A1	ITGA1
COL11A1	ITGA10
COL11A1	ITGA11
COL11A1	ITGA2
COL11A1	ITGA2B
COL11A1	ITGA3
COL11A1	ITGA4
COL11A1	ITGA5
COL11A1	ITGA6
COL11A1	ITGA7
COL11A1	ITGA8
COL11A1	ITGA9
COL11A1	ITGAV
COL11A1	ITGB1
COL11A1	ITGB3
COL11A1	ITGB4
COL11A1	ITGB5
COL11A1	ITGB6
COL11A1	ITGB7
COL11A1	ITGB8
COL11A1	PTK2
COL11A2	ITGA1
COL11A2	ITGA10
COL11A2	ITGA11
COL11A2	ITGA2
COL11A2	ITGA2B
COL11A2	ITGA3
COL11A2	ITGA4
COL11A2	ITGA5
COL11A2	ITGA6
COL11A2	ITGA7
COL11A2	ITGA8
COL11A2	ITGA9
COL11A2	ITGAV
COL11A2	ITGB1
COL11A2	ITGB3
COL11A2	ITGB4
COL11A2	ITGB5
COL11A2	ITGB6
COL11A2	ITGB7
COL11A2	ITGB8
COL11A2	PTK2
COL1A1	ITGA1
COL1A1	ITGA10
COL1A1	ITGA11
COL1A1	ITGA2
COL1A1	ITGA2B
COL1A1	ITGA3
COL1A1	ITGA4
COL1A1	ITGA5
COL1A1	ITGA6
COL1A1	ITGA7
COL1A1	ITGA8
COL1A1	ITGA9
COL1A1	ITGAV
COL1A1	ITGB1
COL1A1	ITGB3
COL1A1	ITGB4
COL1A1	ITGB5
COL1A1	ITGB6
COL1A1	ITGB7
COL1A1	ITGB8
COL1A1	PTK2
COL1A2	ITGA1
COL1A2	ITGA10
COL1A2	ITGA11
COL1A2	ITGA2
COL1A2	ITGA2B
COL1A2	ITGA3
COL1A2	ITGA4
COL1A2	ITGA5
COL1A2	ITGA6
COL1A2	ITGA7
COL1A2	ITGA8
COL1A2	ITGA9
COL1A2	ITGAV
COL1A2	ITGB1
COL1A2	ITGB3
COL1A2	ITGB4
COL1A2	ITGB5
COL1A2	ITGB6
COL1A2	ITGB7
